requirement_id,lane,capability_area,canonical_source,canonical_locator,canonical_requirement,final_production_owner_path,final_production_owner_symbol,final_actual_caller_path,final_actual_caller_symbol,final_runtime_binding,final_persistence_or_effect,final_api_or_frontend_destination,final_test_path,final_test_target_or_assertion,pre_remediation_disposition,pre_remediation_finding_ids,remediation_commit,final_disposition,non_blocking_debt,notes
D-APP-091,D,API and composition,docs/canonical/08-sequence-design.md,Local API Application mapping: trace_event.emit_trace_event,Canonical owner and production reachability required.,frontend/src/app/session_bootstrap.ts,bootstrapLocalSession,frontend/src/app/startup_flow.tsx,StartupFlow,frontend/src/app/startup_flow.tsx::StartupFlow directly consumes frontend/src/app/session_bootstrap.ts::bootstrapLocalSession on the production path,N/A — frontend is a read/control projection; durable truth remains behind the versioned Product API,installed browser UI through frontend/src/app/session_bootstrap.ts,frontend/tests/app/session_bootstrap.test.ts,"frontend/tests/app/session_bootstrap.test.ts::test_title:""reads the one-time secret only from the URL fragment"" [SYSTEM] — asserts `reads the one-time secret only from the URL fragment` against current owner `bootstrapLocalSession`",PASS,N/A — no substantive finding,27872661;8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current Canonical manifest against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=SYSTEM; previous artifact disposition/template was not reused.
D-APP-092,D,Execution attempt and external Write,docs/canonical/08-sequence-design.md,Canonical Required-Operation Manifest Contract,The current Application capability universe is closed and contains exa,src/google_work_agent/application/use_cases/execution_attempt/dispatch_connector_write.py,DispatchConnectorWriteHandler,src/google_work_agent/application/use_cases/execution_attempt/connector_write_projection.py,ConnectorWriteProjection,src/google_work_agent/application/use_cases/execution_attempt/connector_write_projection.py::ConnectorWriteProjection directly consumes src/google_work_agent/application/use_cases/execution_attempt/dispatch_connector_write.py::DispatchConnectorWriteHandler on the production path,approved Claim/ExecutionAttempt authority gates the bounded connector effect; delivery certainty is durably settled before verification/recovery,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/unit/application/use_cases/execution_attempt/test_dispatch_connector_write.py,tests/unit/application/use_cases/execution_attempt/test_dispatch_connector_write.py::test_dispatch_still_rejected__for_run_status__outside_the_closed_set [UNIT] — asserts `port.calls == 0` against current owner `DispatchConnectorWriteHandler`,PASS,N/A — no substantive finding,4684aa06;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current-tree seed against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=UNIT; previous artifact disposition/template was not reused.
D-APP-093,D,Execution attempt and external Write,docs/canonical/08-sequence-design.md,Application capability mapping / authority closure,Each semantic Application operation has one production owner module an,src/google_work_agent/application/use_cases/execution_attempt/dispatch_connector_write.py,DispatchConnectorWriteHandler,src/google_work_agent/application/use_cases/execution_attempt/connector_write_projection.py,ConnectorWriteProjection,src/google_work_agent/application/use_cases/execution_attempt/connector_write_projection.py::ConnectorWriteProjection directly consumes src/google_work_agent/application/use_cases/execution_attempt/dispatch_connector_write.py::DispatchConnectorWriteHandler on the production path,approved Claim/ExecutionAttempt authority gates the bounded connector effect; delivery certainty is durably settled before verification/recovery,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/unit/application/use_cases/execution_attempt/test_dispatch_connector_write.py,tests/unit/application/use_cases/execution_attempt/test_dispatch_connector_write.py::test_already_authorized_dispatch__is_not_blocked__by_concurrent_run_status [UNIT] — asserts `result.connector_result.success is True` against current owner `DispatchConnectorWriteHandler`,PASS,N/A — no substantive finding,4684aa06;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current-tree seed against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=UNIT; previous artifact disposition/template was not reused.
D-APP-094,D,"Ports, connectors and MCP",docs/canonical/08-sequence-design.md,Application dependency direction,"Application use cases depend on Domain and abstract Ports, not concret",src/google_work_agent/application/use_cases/action/read_persistence.py,DEPENDENCY_FAILURE_STATUSES,src/google_work_agent/application/use_cases/action/_read_execution.py,_ReadExecution,src/google_work_agent/application/use_cases/action/_read_execution.py::_ReadExecution directly consumes src/google_work_agent/application/use_cases/action/read_persistence.py::DEPENDENCY_FAILURE_STATUSES on the production path,approved Claim/ExecutionAttempt authority gates the bounded connector effect; delivery certainty is durably settled before verification/recovery,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/architecture/test_api_runtime_control_boundary.py,tests/architecture/test_api_runtime_control_boundary.py::test_application_use_cases__do_not_depend__on_api_schemas [STATIC] — asserts `'google_work_agent.api.schemas' not in source` against current owner `DEPENDENCY_FAILURE_STATUSES`,PASS,N/A — no substantive finding,4684aa06;8367cb71;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current-tree semantic index against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=STATIC; previous artifact disposition/template was not reused.
D-APP-095,D,Execution attempt and external Write,docs/canonical/08-sequence-design.md,Command receipt / idempotency contract,Replay of the same command identity returns the recorded result and co,src/google_work_agent/application/use_cases/execution_attempt/dispatch_connector_write.py,DispatchConnectorWriteHandler,src/google_work_agent/application/use_cases/execution_attempt/connector_write_projection.py,ConnectorWriteProjection,src/google_work_agent/application/use_cases/execution_attempt/connector_write_projection.py::ConnectorWriteProjection directly consumes src/google_work_agent/application/use_cases/execution_attempt/dispatch_connector_write.py::DispatchConnectorWriteHandler on the production path,approved Claim/ExecutionAttempt authority gates the bounded connector effect; delivery certainty is durably settled before verification/recovery,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/unit/application/use_cases/execution_attempt/test_dispatch_connector_write.py,tests/unit/application/use_cases/execution_attempt/test_dispatch_connector_write.py::test_already_authorized_dispatch__is_not_blocked__by_concurrent_run_status [UNIT] — asserts `result.connector_result.success is True` against current owner `DispatchConnectorWriteHandler`,PASS,X3-TEST-FIND-018,4684aa06;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current-tree seed against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=UNIT; previous artifact disposition/template was not reused.
D-APP-096,D,Persistence and UoW,docs/canonical/08-sequence-design.md,External I/O and transaction sequencing,"External connector I/O occurs outside the write Unit of Work, with dur",src/google_work_agent/application/use_cases/backup/create_backup.py,CreateBackupHandler,src/google_work_agent/adapters/system/filesystem_backup.py,FilesystemBackupAdapter,src/google_work_agent/adapters/system/filesystem_backup.py::FilesystemBackupAdapter directly consumes src/google_work_agent/application/use_cases/backup/create_backup.py::CreateBackupHandler on the production path,owner-specific Port/SQLite repository commits the required durable fact in a short UnitOfWork; external I/O is outside the write transaction,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/unit/launcher/test_deferred_startup.py,"tests/unit/launcher/test_deferred_startup.py::test_safe_mode__restore_migrates_then__rebinds_ready_core [UNIT] — asserts `client.get('/health/ready', headers=headers).json()['status'] == 'SAFE_MODE'` against current owner `CreateBackupHandler`",PASS,N/A — no substantive finding,7654b080;4684aa06;4e42dbdc;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current-tree semantic index against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=UNIT; previous artifact disposition/template was not reused.
D-APP-097,D,API and composition,docs/canonical/08-sequence-design.md,Application composition and runtime boundary,Every production Application owner used for product behavior is bound,frontend/src/app/session_bootstrap.ts,bootstrapLocalSession,frontend/src/app/startup_flow.tsx,StartupFlow,frontend/src/app/startup_flow.tsx::StartupFlow directly consumes frontend/src/app/session_bootstrap.ts::bootstrapLocalSession on the production path,N/A — frontend is a read/control projection; durable truth remains behind the versioned Product API,installed browser UI through frontend/src/app/session_bootstrap.ts,frontend/tests/app/session_bootstrap.test.ts,"frontend/tests/app/session_bootstrap.test.ts::test_title:""reads the one-time secret only from the URL fragment"" [SYSTEM] — asserts `reads the one-time secret only from the URL fragment` against current owner `bootstrapLocalSession`",PASS,N/A — no substantive finding,27872661;8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current Canonical manifest against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=SYSTEM; previous artifact disposition/template was not reused.
D-APP-098,D,ClaimContext authority,docs/canonical/08-sequence-design.md,Claim execution guard,"Claim validates the current published Plan, legal Run phase, Action/Ap",frontend/src/features/approval/action_plan_card.tsx,ActionPlanCard,frontend/src/features/conversation/ConversationView.tsx,ConversationView,frontend/src/features/conversation/ConversationView.tsx::ConversationView directly consumes frontend/src/features/approval/action_plan_card.tsx::ActionPlanCard on the production path,N/A — frontend is a read/control projection; durable truth remains behind the versioned Product API,installed browser UI through frontend/src/features/approval/action_plan_card.tsx,frontend/tests/features/approval/action_plan_card.test.tsx,"frontend/tests/features/approval/action_plan_card.test.tsx::test_title:""ActionPlanCard sends only explicit server-projected acknowledgement"" [SYSTEM] — asserts `ActionPlanCard sends only explicit server-projected acknowledgement` against current owner `ActionPlanCard`",PASS,N/A — no substantive finding,4684aa06;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current Canonical manifest against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=SYSTEM; previous artifact disposition/template was not reused.
D-APP-099,D,ClaimContext authority,docs/canonical/08-sequence-design.md,Claim atomic persistence,"Approval consumption, Action EXECUTING, Attempt CLAIMED, audit evidenc",frontend/src/features/approval/action_plan_card.tsx,ActionPlanCard,frontend/src/features/conversation/ConversationView.tsx,ConversationView,frontend/src/features/conversation/ConversationView.tsx::ConversationView directly consumes frontend/src/features/approval/action_plan_card.tsx::ActionPlanCard on the production path,N/A — frontend is a read/control projection; durable truth remains behind the versioned Product API,installed browser UI through frontend/src/features/approval/action_plan_card.tsx,frontend/tests/features/approval/action_plan_card.test.tsx,"frontend/tests/features/approval/action_plan_card.test.tsx::test_title:""ActionPlanCard sends only explicit server-projected acknowledgement"" [SYSTEM] — asserts `ActionPlanCard sends only explicit server-projected acknowledgement` against current owner `ActionPlanCard`",PASS,N/A — no substantive finding,4684aa06;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current Canonical manifest against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=SYSTEM; previous artifact disposition/template was not reused.
D-APP-100,D,ClaimContext authority,docs/canonical/08-sequence-design.md,ClaimContextV2 contract,"Claim context is derived from committed facts and binds process, Plan,",src/google_work_agent/application/use_cases/claim/build_claim_context.py,BuildClaimContextHandler,src/google_work_agent/application/use_cases/execution_attempt/dispatch_connector_write.py,DispatchConnectorWriteHandler,src/google_work_agent/application/use_cases/execution_attempt/dispatch_connector_write.py::DispatchConnectorWriteHandler directly consumes src/google_work_agent/application/use_cases/claim/build_claim_context.py::BuildClaimContextHandler on the production path,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/unit/application/use_cases/claim/test_build_claim_context.py,tests/unit/application/use_cases/claim/test_build_claim_context.py::test_application_build_is__the_single_final__claim_signing_authority [UNIT] — asserts `len(signed_payloads) == 1` against current owner `BuildClaimContextHandler`,PASS,N/A — no substantive finding,4684aa06;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current-tree seed against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=UNIT; previous artifact disposition/template was not reused.
D-APP-101,D,Execution attempt and external Write,docs/canonical/08-sequence-design.md,BeginExecutionAttempt boundary,Connector dispatch is impossible until the same Attempt has an applied,src/google_work_agent/application/use_cases/execution_attempt/dispatch_connector_write.py,DispatchConnectorWriteHandler,src/google_work_agent/application/use_cases/execution_attempt/connector_write_projection.py,ConnectorWriteProjection,src/google_work_agent/application/use_cases/execution_attempt/connector_write_projection.py::ConnectorWriteProjection directly consumes src/google_work_agent/application/use_cases/execution_attempt/dispatch_connector_write.py::DispatchConnectorWriteHandler on the production path,approved Claim/ExecutionAttempt authority gates the bounded connector effect; delivery certainty is durably settled before verification/recovery,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/unit/application/use_cases/execution_attempt/test_dispatch_connector_write.py,tests/unit/application/use_cases/execution_attempt/test_dispatch_connector_write.py::test_already_authorized_dispatch__is_not_blocked__by_concurrent_run_status [UNIT] — asserts `result.connector_result.success is True` against current owner `DispatchConnectorWriteHandler`,PASS,N/A — no substantive finding,4684aa06;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current-tree seed against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=UNIT; previous artifact disposition/template was not reused.
D-APP-102,D,Verification,docs/canonical/08-sequence-design.md,Execution/Verification external-I/O mapping,DispatchConnectorWrite is the sole Application caller of ConnectorWrit,src/google_work_agent/application/use_cases/verification/verify_effect.py,VerifyEffectHandler,src/google_work_agent/application/use_cases/verification/store_verification.py,StoreVerificationHandler,src/google_work_agent/application/use_cases/verification/store_verification.py::StoreVerificationHandler directly consumes src/google_work_agent/application/use_cases/verification/verify_effect.py::VerifyEffectHandler on the production path,approved Claim/ExecutionAttempt authority gates the bounded connector effect; delivery certainty is durably settled before verification/recovery,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/unit/application/use_cases/execution_attempt/test_execution_identity_safety.py,tests/unit/application/use_cases/execution_attempt/test_execution_identity_safety.py::test_stale_attempt__verification_is_rejected__before_connector_io [UNIT] — asserts `connector.calls == 0` against current owner `VerifyEffectHandler`,PASS,N/A — no substantive finding,4684aa06;27872661;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current-tree seed against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=UNIT; previous artifact disposition/template was not reused.
D-APP-103,D,Execution attempt and external Write,docs/canonical/08-sequence-design.md,Dispatch precondition reread,"Immediately before external write I/O, dispatch rereads persisted Atte",src/google_work_agent/application/use_cases/execution_attempt/dispatch_connector_write.py,DispatchConnectorWriteHandler,src/google_work_agent/application/use_cases/execution_attempt/connector_write_projection.py,ConnectorWriteProjection,src/google_work_agent/application/use_cases/execution_attempt/connector_write_projection.py::ConnectorWriteProjection directly consumes src/google_work_agent/application/use_cases/execution_attempt/dispatch_connector_write.py::DispatchConnectorWriteHandler on the production path,approved Claim/ExecutionAttempt authority gates the bounded connector effect; delivery certainty is durably settled before verification/recovery,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/unit/application/use_cases/execution_attempt/test_dispatch_connector_write.py,tests/unit/application/use_cases/execution_attempt/test_dispatch_connector_write.py::test_claim_attempt__mismatch_is_rejected__before_connector_io [UNIT] — asserts `port.calls == 0` against current owner `DispatchConnectorWriteHandler`,PASS,N/A — no substantive finding,4684aa06;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current-tree seed against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=UNIT; previous artifact disposition/template was not reused.
D-APP-104,D,"Ports, connectors and MCP",docs/canonical/08-sequence-design.md,Connector delivery classification,"Connector delivery is classified into the closed SUCCESS, confirmed NO",src/google_work_agent/adapters/connectors/runtime/connector_runtime_registry.py,ConnectorRuntimeRegistry,src/google_work_agent/adapters/connectors/runtime/mcp_connector_write.py,McpConnectorWriteAdapter,src/google_work_agent/adapters/connectors/runtime/mcp_connector_write.py::McpConnectorWriteAdapter directly consumes src/google_work_agent/adapters/connectors/runtime/connector_runtime_registry.py::ConnectorRuntimeRegistry on the production path,approved Claim/ExecutionAttempt authority gates the bounded connector effect; delivery certainty is durably settled before verification/recovery,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/unit/adapters/connectors/runtime/test_mcp_connector_ports.py,tests/unit/adapters/connectors/runtime/test_mcp_connector_ports.py::test_write_adapter__normalizes_raised__transport_certainty [UNIT] — asserts `result.success is False` against current owner `ConnectorRuntimeRegistry`,PASS,N/A — no substantive finding,4684aa06;8367cb71;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current-tree seed against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=UNIT; previous artifact disposition/template was not reused.
D-APP-105,D,Recovery and corrective planning,docs/canonical/08-sequence-design.md,UNKNOWN_RESULT safety,An UNKNOWN_RESULT Attempt is never blindly resent; lookup/recovery mus,src/google_work_agent/application/use_cases/recovery/resolve_recovery.py,ResolveRecoveryHandler,src/google_work_agent/application/use_cases/recovery/project_recovery_options.py,ProjectRecoveryOptionsHandler,src/google_work_agent/application/use_cases/recovery/project_recovery_options.py::ProjectRecoveryOptionsHandler directly consumes src/google_work_agent/application/use_cases/recovery/resolve_recovery.py::ResolveRecoveryHandler on the production path,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/unit/application/use_cases/recovery/test_resolve_recovery.py,tests/unit/application/use_cases/recovery/test_resolve_recovery.py::test_recheck_from__recovery_required__transitions_to_verifying [UNIT] — asserts `result.applied` against current owner `ResolveRecoveryHandler`,PASS,N/A — no substantive finding,4684aa06;4e42dbdc;ba6ce026;4aed0a85;32295d97;09bf4501;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current-tree seed against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=UNIT; previous artifact disposition/template was not reused.
D-APP-106,D,ClaimContext authority,docs/canonical/08-sequence-design.md,Pre-Begin orphan settlement,A CLAIMED Attempt whose effect could not have started can be aborted w,src/google_work_agent/application/use_cases/claim/build_claim_context.py,BuildClaimContextHandler,src/google_work_agent/application/use_cases/execution_attempt/dispatch_connector_write.py,DispatchConnectorWriteHandler,src/google_work_agent/application/use_cases/execution_attempt/dispatch_connector_write.py::DispatchConnectorWriteHandler directly consumes src/google_work_agent/application/use_cases/claim/build_claim_context.py::BuildClaimContextHandler on the production path,approved Claim/ExecutionAttempt authority gates the bounded connector effect; delivery certainty is durably settled before verification/recovery,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/unit/application/use_cases/claim/test_build_claim_context.py,tests/unit/application/use_cases/claim/test_build_claim_context.py::test_application_build_is__the_single_final__claim_signing_authority [UNIT] — asserts `len(signed_payloads) == 1` against current owner `BuildClaimContextHandler`,PASS,N/A — no substantive finding,4684aa06;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current-tree seed against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=UNIT; previous artifact disposition/template was not reused.
D-APP-107,D,Installed lifecycle,docs/canonical/08-sequence-design.md,Post-Begin orphan reconciliation,Startup reconciliation treats an EXECUTING orphan as potentially effec,frontend/src/app/startup_flow.tsx,StartupFlow,frontend/src/app/App.tsx,App,frontend/src/app/App.tsx::App directly consumes frontend/src/app/startup_flow.tsx::StartupFlow on the production path,N/A — frontend is a read/control projection; durable truth remains behind the versioned Product API,installed browser UI through frontend/src/app/startup_flow.tsx,frontend/tests/app/startup_flow.test.tsx,"frontend/tests/app/startup_flow.test.tsx::test_title:""blocks every protected query when the public contract version is incompatible"" [SYSTEM] — asserts `blocks every protected query when the public contract version is incompatible` against current owner `StartupFlow`",PASS,N/A — no substantive finding,4e42dbdc;ef5bd38a;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current Canonical manifest against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=SYSTEM; previous artifact disposition/template was not reused.
D-APP-108,D,Execution attempt and external Write,docs/canonical/08-sequence-design.md,Unknown-result lookup classification,Unknown-result lookup returns a closed FOUND / NOT_FOUND / UNKNOWN pro,src/google_work_agent/application/use_cases/execution_attempt/dispatch_connector_write.py,DispatchConnectorWriteHandler,src/google_work_agent/application/use_cases/execution_attempt/connector_write_projection.py,ConnectorWriteProjection,src/google_work_agent/application/use_cases/execution_attempt/connector_write_projection.py::ConnectorWriteProjection directly consumes src/google_work_agent/application/use_cases/execution_attempt/dispatch_connector_write.py::DispatchConnectorWriteHandler on the production path,approved Claim/ExecutionAttempt authority gates the bounded connector effect; delivery certainty is durably settled before verification/recovery,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/unit/application/use_cases/execution_attempt/test_dispatch_connector_write.py,tests/unit/application/use_cases/execution_attempt/test_dispatch_connector_write.py::test_already_authorized_dispatch__is_not_blocked__by_concurrent_run_status [UNIT] — asserts `result.connector_result.success is True` against current owner `DispatchConnectorWriteHandler`,PASS,N/A — no substantive finding,4684aa06;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current-tree seed against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=UNIT; previous artifact disposition/template was not reused.
D-APP-109,D,Verification,docs/canonical/08-sequence-design.md,Execution aggregate ownership binding,"Every settlement, verification, and unknown-result operation that acce",src/google_work_agent/application/use_cases/verification/verify_effect.py,VerifyEffectHandler,src/google_work_agent/application/use_cases/verification/store_verification.py,StoreVerificationHandler,src/google_work_agent/application/use_cases/verification/store_verification.py::StoreVerificationHandler directly consumes src/google_work_agent/application/use_cases/verification/verify_effect.py::VerifyEffectHandler on the production path,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/unit/application/use_cases/execution_attempt/test_execution_identity_safety.py,tests/unit/application/use_cases/execution_attempt/test_execution_identity_safety.py::test_stale_attempt__verification_is_rejected__before_connector_io [UNIT] — asserts `connector.calls == 0` against current owner `VerifyEffectHandler`,FINDING,WF1-D-F-001,4684aa06;27872661;4aed0a85;32295d97;09bf4501;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current-tree seed against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=UNIT; previous artifact disposition/template was not reused.
D-APP-110,D,Recovery and corrective planning,docs/canonical/08-sequence-design.md,Confirmed NOT_EXECUTED proof,ResolveAsFailed may perform UNKNOWN_RESULT→FAILED only when durable lo,src/google_work_agent/application/use_cases/recovery/resolve_recovery.py,ResolveRecoveryHandler,src/google_work_agent/application/use_cases/recovery/project_recovery_options.py,ProjectRecoveryOptionsHandler,src/google_work_agent/application/use_cases/recovery/project_recovery_options.py::ProjectRecoveryOptionsHandler directly consumes src/google_work_agent/application/use_cases/recovery/resolve_recovery.py::ResolveRecoveryHandler on the production path,owner-specific Port/SQLite repository commits the required durable fact in a short UnitOfWork; external I/O is outside the write transaction,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/unit/application/use_cases/recovery/test_resolve_recovery.py,tests/unit/application/use_cases/recovery/test_resolve_recovery.py::test_cancel_without_durable__intent_fails_closed__via_domain_guard [UNIT] — asserts `result.applied is False` against current owner `ResolveRecoveryHandler`,FINDING,WF1-D-F-002;X3-TEST-FIND-017,4684aa06;4e42dbdc;ba6ce026;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current-tree seed against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=UNIT; previous artifact disposition/template was not reused.
D-APP-111,D,"Ports, connectors and MCP",docs/canonical/08-sequence-design.md,Success settlement atomicity,"Successful connector delivery atomically persists Attempt success, Act",src/google_work_agent/application/use_cases/execution_attempt/connector_write_projection.py,ConnectorWriteProjection,src/google_work_agent/adapters/langgraph/main/workflow.py,_WorkflowRuntimeComposition,src/google_work_agent/adapters/langgraph/main/workflow.py::_WorkflowRuntimeComposition directly consumes src/google_work_agent/application/use_cases/execution_attempt/connector_write_projection.py::ConnectorWriteProjection on the production path,approved Claim/ExecutionAttempt authority gates the bounded connector effect; delivery certainty is durably settled before verification/recovery,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/unit/adapters/connectors/runtime/test_mcp_connector_ports.py,tests/unit/adapters/connectors/runtime/test_mcp_connector_ports.py::test_write_adapter__normalizes_raised__transport_certainty [UNIT] — asserts `result.success is False` against current owner `ConnectorWriteProjection`,PASS,N/A — no substantive finding,4684aa06;8367cb71;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current-tree semantic index against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=UNIT; previous artifact disposition/template was not reused.
D-APP-112,D,Execution attempt and external Write,docs/canonical/08-sequence-design.md,Confirmed failure settlement,A confirmed NOT_SENT failure records the allowed retry disposition wit,src/google_work_agent/application/use_cases/execution_attempt/dispatch_connector_write.py,DispatchConnectorWriteHandler,src/google_work_agent/application/use_cases/execution_attempt/connector_write_projection.py,ConnectorWriteProjection,src/google_work_agent/application/use_cases/execution_attempt/connector_write_projection.py::ConnectorWriteProjection directly consumes src/google_work_agent/application/use_cases/execution_attempt/dispatch_connector_write.py::DispatchConnectorWriteHandler on the production path,approved Claim/ExecutionAttempt authority gates the bounded connector effect; delivery certainty is durably settled before verification/recovery,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/unit/application/use_cases/execution_attempt/test_dispatch_connector_write.py,tests/unit/application/use_cases/execution_attempt/test_dispatch_connector_write.py::test_already_authorized_dispatch__is_not_blocked__by_concurrent_run_status [UNIT] — asserts `result.connector_result.success is True` against current owner `DispatchConnectorWriteHandler`,PASS,N/A — no substantive finding,4684aa06;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current-tree seed against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=UNIT; previous artifact disposition/template was not reused.
