lineage_id,lineage_kind,scenario_or_handoff,canonical_requirement_ids,entrypoint,producer_path,producer_symbol,output_contract,durable_state_or_revision,consumer_path,consumer_symbol,input_contract,runtime_route,persistence_or_external_effect,verification_or_recovery_path,terminal_state,api_projection,frontend_projection,test_or_runtime_proof,semantic_authority_count,competing_authority,pre_remediation_wave2_status,pre_remediation_finding_ids,remediation_commit,final_status,notes
FINAL-REQUIRED-HANDOFF-CLAIM_TO_EXECUTION_ATTEMPT,HANDOFF,Claim → ExecutionAttempt,H-API-008;C-PER-REQ-040;E-AGT-013;E-AGT-019;E-AGT-048;B-DOM-REQ-077;D-APP-101;D-APP-103;D-APP-105;C-PER-REQ-024;H-API-009;C-PER-REQ-047;G-PORT-038;B-DOM-REQ-018;F-LG-REQ-031;B-DOM-REQ-022;B-DOM-REQ-033;D-APP-109;D-APP-110;G-PORT-029;G-PORT-031;A-FUNC-039;A-FUNC-113;H-API-069;H-API-044;C-PER-REQ-011;C-PER-REQ-045;C-PER-REQ-048;C-PER-REQ-049;C-PER-REQ-050;F-LG-REQ-016;B-DOM-REQ-079;G-PORT-021;G-PORT-023;G-PORT-036,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/application/use_cases/claim/build_claim_context.py,BuildClaimContextHandler,typed ClaimContext authority output with identity/revision/currentness checks,durable claim/action/approval/plan/run identity and MCP process instance binding,src/google_work_agent/application/use_cases/execution_attempt/begin_execution_attempt.py,BeginExecutionAttemptHandler,typed Execution attempt and external Write input with identity/revision/currentness validation,approved current Action -> claim preflight -> single signed ClaimContextV2 -> unchanged connector input → Claim -> BeginExecutionAttempt(applied=true commit) -> currentness reread -> ConnectorWritePort,durable claim/action/approval/plan/run identity and MCP process instance binding,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,McpConnectorWriteAdapter receives the application signature unchanged,tests/unit/application/use_cases/claim/test_build_claim_context.py::test_application_build_is__the_single_final__claim_signing_authority [UNIT] — asserts `len(signed_payloads) == 1`,1,NO,X1 historical coverage revalidated as an explicit final required handoff,N/A — no substantive finding,4684aa06;4aed0a85;32295d97;09bf4501;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=HANDOFF; previous generic lineage template was not reused.
FINAL-REQUIRED-HANDOFF-EXECUTION_ATTEMPT_TO_CONNECTOR,HANDOFF,ExecutionAttempt → Connector,H-API-008;C-PER-REQ-040;E-AGT-013;E-AGT-019;E-AGT-048;B-DOM-REQ-077;D-APP-101;D-APP-103;D-APP-105;C-PER-REQ-024;H-API-009;C-PER-REQ-047;G-PORT-038;B-DOM-REQ-018;F-LG-REQ-031;B-DOM-REQ-022;B-DOM-REQ-033;D-APP-109;D-APP-110;G-PORT-029;G-PORT-031;A-FUNC-039;A-FUNC-113;H-API-069;H-API-044;C-PER-REQ-011;C-PER-REQ-045;C-PER-REQ-048;C-PER-REQ-049;C-PER-REQ-050;F-LG-REQ-016;B-DOM-REQ-079;G-PORT-021;G-PORT-023;G-PORT-036,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/application/use_cases/execution_attempt/begin_execution_attempt.py,BeginExecutionAttemptHandler,typed Execution attempt and external Write output with identity/revision/currentness checks,ExecutionAttempt begin/receipt/outcome and delivery certainty; external Write occurs outside SQLite transaction,src/google_work_agent/application/use_cases/execution_attempt/dispatch_connector_write.py,DispatchConnectorWriteHandler,"typed Ports, connectors and MCP input with identity/revision/currentness validation",Claim -> BeginExecutionAttempt(applied=true commit) -> currentness reread -> ConnectorWritePort → signed tool registry -> typed Connector Port -> one runtime registry -> MCP client -> normalized result/error certainty,ExecutionAttempt begin/receipt/outcome and delivery certainty; external Write occurs outside SQLite transaction,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,execution summary -> verification/recovery -> snapshot/SSE,tests/unit/application/use_cases/resource_ref/test_persist_resource_ref.py::test_persists_connector__bound_resource__ref [UNIT] — asserts `result.resource_ref == record`,1,NO,X1 historical coverage revalidated as an explicit final required handoff,N/A — no substantive finding,4684aa06;8367cb71;4aed0a85;32295d97;09bf4501;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=HANDOFF; previous generic lineage template was not reused.
FINAL-REQUIRED-HANDOFF-CONNECTOR_TO_VERIFICATION,HANDOFF,Connector → Verification,H-API-008;C-PER-REQ-040;E-AGT-013;E-AGT-019;E-AGT-048;B-DOM-REQ-077;D-APP-101;D-APP-103;D-APP-105;C-PER-REQ-024;H-API-009;C-PER-REQ-047;G-PORT-038;B-DOM-REQ-018;F-LG-REQ-031;B-DOM-REQ-022;B-DOM-REQ-033;D-APP-109;D-APP-110;G-PORT-029;G-PORT-031;A-FUNC-039;A-FUNC-113;H-API-069;H-API-044;C-PER-REQ-011;C-PER-REQ-045;C-PER-REQ-048;C-PER-REQ-049;C-PER-REQ-050;F-LG-REQ-016;B-DOM-REQ-079;G-PORT-021;G-PORT-023;G-PORT-036,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/application/use_cases/execution_attempt/dispatch_connector_write.py,DispatchConnectorWriteHandler,"typed Ports, connectors and MCP output with identity/revision/currentness checks",external Google read/write effect plus request/process identity and delivery certainty,src/google_work_agent/application/use_cases/verification/verify_effect.py,VerifyEffectHandler,typed Verification input with identity/revision/currentness validation,signed tool registry -> typed Connector Port -> one runtime registry -> MCP client -> normalized result/error certainty → executed child fact -> external verification read -> normalized VERIFIED/MISMATCH -> short storage UoW,external Google read/write effect plus request/process identity and delivery certainty,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,Application result -> verification/recovery -> API/UI,tests/unit/application/use_cases/execution_attempt/test_dispatch_connector_write.py::test_already_authorized_dispatch__is_not_blocked__by_concurrent_run_status [UNIT] — asserts `result.connector_result.success is True`,1,NO,X1 historical coverage revalidated as an explicit final required handoff,N/A — no substantive finding,4684aa06;8367cb71;27872661;4aed0a85;32295d97;09bf4501;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=HANDOFF; previous generic lineage template was not reused.
FINAL-REQUIRED-HANDOFF-VERIFICATION_TO_RECOVERY,HANDOFF,Verification → Recovery,H-API-008;C-PER-REQ-040;E-AGT-013;E-AGT-019;E-AGT-048;B-DOM-REQ-077;D-APP-101;D-APP-103;D-APP-105;C-PER-REQ-024;H-API-009;C-PER-REQ-047;G-PORT-038;B-DOM-REQ-018;F-LG-REQ-031;B-DOM-REQ-022;B-DOM-REQ-033;D-APP-109;D-APP-110;G-PORT-029;G-PORT-031;A-FUNC-039;A-FUNC-113;H-API-069;H-API-044;C-PER-REQ-011;C-PER-REQ-045;C-PER-REQ-048;C-PER-REQ-049;C-PER-REQ-050;F-LG-REQ-016;B-DOM-REQ-079;G-PORT-021;G-PORT-023;G-PORT-036,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/application/use_cases/verification/verify_effect.py,VerifyEffectHandler,typed Verification output with identity/revision/currentness checks,Verification fact binds Action/Attempt/Approval identity and observed fields,src/google_work_agent/application/use_cases/recovery/require_recovery.py,RequireRecoveryHandler,typed Recovery and corrective planning input with identity/revision/currentness validation,executed child fact -> external verification read -> normalized VERIFIED/MISMATCH -> short storage UoW → reason-specific durable Recovery -> safe option guard -> verification/terminal/corrective planning continuation,Verification fact binds Action/Attempt/Approval identity and observed fields,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,verification detail and recovery options in snapshot/SSE/frontend,tests/unit/application/use_cases/execution_attempt/test_execution_identity_safety.py::test_stale_attempt__verification_is_rejected__before_connector_io [UNIT] — asserts `connector.calls == 0`,1,NO,X1 historical coverage revalidated as an explicit final required handoff,N/A — no substantive finding,4684aa06;27872661;4e42dbdc;ba6ce026;4aed0a85;32295d97;09bf4501;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=HANDOFF; previous generic lineage template was not reused.
FINAL-REQUIRED-HANDOFF-RECOVERY_TO_VERIFICATION,HANDOFF,Recovery → Verification,H-API-008;C-PER-REQ-040;E-AGT-013;E-AGT-019;E-AGT-048;B-DOM-REQ-077;D-APP-101;D-APP-103;D-APP-105;C-PER-REQ-024;H-API-009;C-PER-REQ-047;G-PORT-038;B-DOM-REQ-018;F-LG-REQ-031;B-DOM-REQ-022;B-DOM-REQ-033;D-APP-109;D-APP-110;G-PORT-029;G-PORT-031;A-FUNC-039;A-FUNC-113;H-API-069;H-API-044;C-PER-REQ-011;C-PER-REQ-045;C-PER-REQ-048;C-PER-REQ-049;C-PER-REQ-050;F-LG-REQ-016;B-DOM-REQ-079;G-PORT-021;G-PORT-023;G-PORT-036,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/application/use_cases/recovery/resolve_recovery.py,ResolveRecoveryHandler,typed Recovery and corrective planning output with identity/revision/currentness checks,"Recovery proof, resolution, corrective Plan lineage, workflow handoff and checkpoint target",src/google_work_agent/application/use_cases/verification/verify_effect.py,VerifyEffectHandler,typed Verification input with identity/revision/currentness validation,reason-specific durable Recovery -> safe option guard -> verification/terminal/corrective planning continuation → executed child fact -> external verification read -> normalized VERIFIED/MISMATCH -> short storage UoW,"Recovery proof, resolution, corrective Plan lineage, workflow handoff and checkpoint target",verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,RecoveryCard options and authoritative Run refresh,tests/architecture/test_run_conversation_event_api_authority.py::test_recovery_has_one__canonical_writer_and__no_legacy_concrete_authority [STATIC] — asserts `not (ROOT / 'src/google_work_agent/application/use_cases/recovery/resolve_mismatch_recovery.py').exists()`,1,NO,X1 historical coverage revalidated as an explicit final required handoff,N/A — no substantive finding,4684aa06;4e42dbdc;ba6ce026;27872661;4aed0a85;32295d97;09bf4501;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=HANDOFF; previous generic lineage template was not reused.
FINAL-REQUIRED-HANDOFF-RECOVERY_TO_PLANNING,HANDOFF,Recovery → Planning,H-API-008;C-PER-REQ-040;E-AGT-013;E-AGT-019;E-AGT-048;B-DOM-REQ-077;D-APP-101;D-APP-103;D-APP-105;C-PER-REQ-024;H-API-009;C-PER-REQ-047;G-PORT-038;B-DOM-REQ-018;F-LG-REQ-031;B-DOM-REQ-022;B-DOM-REQ-033;D-APP-109;D-APP-110;G-PORT-029;G-PORT-031;A-FUNC-039;A-FUNC-113;H-API-069;H-API-044;C-PER-REQ-011;C-PER-REQ-045;C-PER-REQ-048;C-PER-REQ-049;C-PER-REQ-050;F-LG-REQ-016;B-DOM-REQ-079;G-PORT-021;G-PORT-023;G-PORT-036,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/application/use_cases/recovery/resolve_recovery.py,ResolveRecoveryHandler,typed Recovery and corrective planning output with identity/revision/currentness checks,"Recovery proof, resolution, corrective Plan lineage, workflow handoff and checkpoint target",src/google_work_agent/application/agents/planning/assemble_plan.py,assemble_plan,typed Planning input with identity/revision/currentness validation,reason-specific durable Recovery -> safe option guard -> verification/terminal/corrective planning continuation → intent/route/analysis -> answer or typed Action plan -> domain validation -> persisted reviewed plan,"Recovery proof, resolution, corrective Plan lineage, workflow handoff and checkpoint target",verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,RecoveryCard options and authoritative Run refresh,tests/architecture/test_run_conversation_event_api_authority.py::test_recovery_has_one__canonical_writer_and__no_legacy_concrete_authority [STATIC] — asserts `not (ROOT / 'src/google_work_agent/application/use_cases/recovery/resolve_mismatch_recovery.py').exists()`,1,NO,X1 historical coverage revalidated as an explicit final required handoff,N/A — no substantive finding,4684aa06;4e42dbdc;ba6ce026;f4d13af0;4aed0a85;32295d97;09bf4501;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=HANDOFF; previous generic lineage template was not reused.
FINAL-REQUIRED-HANDOFF-TERMINAL_COMMIT_TO_API_SSE,HANDOFF,Terminal Commit → API/SSE,H-API-008;C-PER-REQ-040;E-AGT-013;E-AGT-019;E-AGT-048;B-DOM-REQ-077;D-APP-101;D-APP-103;D-APP-105;C-PER-REQ-024;H-API-009;C-PER-REQ-047;G-PORT-038;B-DOM-REQ-018;F-LG-REQ-031;B-DOM-REQ-022;B-DOM-REQ-033;D-APP-109;D-APP-110;G-PORT-029;G-PORT-031;A-FUNC-039;A-FUNC-113;H-API-069;H-API-044;C-PER-REQ-011;C-PER-REQ-045;C-PER-REQ-048;C-PER-REQ-049;C-PER-REQ-050;F-LG-REQ-016;B-DOM-REQ-079;G-PORT-021;G-PORT-023;G-PORT-036,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/adapters/langgraph/main/workflow.py,_terminal_command_payload,typed Domain lifecycle and invariants output with identity/revision/currentness checks,Run/Plan/Action/Approval/Attempt/Verification/Recovery aggregate facts,src/google_work_agent/api/routes/runs.py,stream_events,typed API and composition input with identity/revision/currentness validation,Application command -> Domain guard/transition -> UoW commit -> explicit next allowed operation → protocol validation -> injected Application handler -> Domain/UoW/workflow handoff -> versioned projection,Run/Plan/Action/Approval/Attempt/Verification/Recovery aggregate facts,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,Application snapshot/SSE projections only; Domain remains truth,tests/architecture/test_planning_review_owner_local_structure.py::test_production_has__no_second__planning_answer_authority [STATIC] — asserts `not optional_path.exists()`,1,NO,X1 historical coverage revalidated as an explicit final required handoff,N/A — no substantive finding,7654b080;4684aa06;27872661;8367cb71;f4d13af0;4aed0a85;32295d97;09bf4501;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=HANDOFF; previous generic lineage template was not reused.
FINAL-REQUIRED-HANDOFF-API_SSE_TO_FRONTEND,HANDOFF,API/SSE → Frontend,H-API-008;C-PER-REQ-040;E-AGT-013;E-AGT-019;E-AGT-048;B-DOM-REQ-077;D-APP-101;D-APP-103;D-APP-105;C-PER-REQ-024;H-API-009;C-PER-REQ-047;G-PORT-038;B-DOM-REQ-018;F-LG-REQ-031;B-DOM-REQ-022;B-DOM-REQ-033;D-APP-109;D-APP-110;G-PORT-029;G-PORT-031;A-FUNC-039;A-FUNC-113;H-API-069;H-API-044;C-PER-REQ-011;C-PER-REQ-045;C-PER-REQ-048;C-PER-REQ-049;C-PER-REQ-050;F-LG-REQ-016;B-DOM-REQ-079;G-PORT-021;G-PORT-023;G-PORT-036,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/api/routes/runs.py,stream_events,typed API and composition output with identity/revision/currentness checks,command receipt and Domain facts; route owns no DB/adapter authority,frontend/src/features/run/api/subscribe_run_events.ts,subscribeRunEvents,typed Frontend product projection input with identity/revision/currentness validation,protocol validation -> injected Application handler -> Domain/UoW/workflow handoff -> versioned projection → startup bootstrap -> canonical API clients -> snapshot/SSE refresh -> feature-owned renderers,command receipt and Domain facts; route owns no DB/adapter authority,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,snapshot/SSE/error/health contracts consumed by frontend,"tests/architecture/test_run_conversation_event_api_authority.py::test_route_endpoints__invoke_their__exact_canonical_handlers [STATIC] — asserts `_invokes_handler(path, endpoint, handler)`",1,NO,X1 historical coverage revalidated as an explicit final required handoff,N/A — no substantive finding,27872661;8367cb71;f4d13af0;4aed0a85;32295d97;09bf4501;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=HANDOFF; previous generic lineage template was not reused.
FINAL-REQUIRED-HANDOFF-DURABLE_WORKFLOW_CONTINUATION,HANDOFF,Domain/User control → durable workflow handoff → WorkflowExecutionPort → actual LangGraph continuation,H-API-008;C-PER-REQ-040;E-AGT-013;E-AGT-019;E-AGT-048;B-DOM-REQ-077;D-APP-101;D-APP-103;D-APP-105;C-PER-REQ-024;H-API-009;C-PER-REQ-047;G-PORT-038;B-DOM-REQ-018;F-LG-REQ-031;B-DOM-REQ-022;B-DOM-REQ-033;D-APP-109;D-APP-110;G-PORT-029;G-PORT-031;A-FUNC-039;A-FUNC-113;H-API-069;H-API-044;C-PER-REQ-011;C-PER-REQ-045;C-PER-REQ-048;C-PER-REQ-049;C-PER-REQ-050;F-LG-REQ-016;B-DOM-REQ-079;G-PORT-021;G-PORT-023;G-PORT-036,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/application/use_cases/run/schedule_run_execution.py,ScheduleRunExecutionHandler,typed Domain lifecycle and invariants output with identity/revision/currentness checks,Run/Plan/Action/Approval/Attempt/Verification/Recovery aggregate facts,src/google_work_agent/adapters/langgraph/runtime/background_run_executor.py,BackgroundRunExecutorAdapter,typed Main LangGraph runtime input with identity/revision/currentness validation,Application command -> Domain guard/transition -> UoW commit -> explicit next allowed operation → WorkflowExecutionPort -> one compiled Main graph/profile -> supervisor -> owner-local subgraphs -> checkpoint continuation,Run/Plan/Action/Approval/Attempt/Verification/Recovery aggregate facts,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,Application snapshot/SSE projections only; Domain remains truth,tests/unit/application/use_cases/run/test_schedule_run_execution.py::test_later_normal_handoff__stays_queued_while__dispatch_head_is_active [UNIT] — asserts `not result.accepted`,1,NO,X1 historical coverage revalidated as an explicit final required handoff,N/A — no substantive finding,7654b080;4684aa06;8367cb71;f4d13af0;4aed0a85;32295d97;09bf4501;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=HANDOFF; previous generic lineage template was not reused.
X2-E2E-FINAL-001,SCENARIO,Answer-only: request submission reaches evidence-backed answer terminal commit and visible assistant message.,A-FUNC-064,POST /api/v1/runs through the production FastAPI composition (or the scenario-specific authenticated control route),src/google_work_agent/api/routes/runs.py,start_run,typed public command/result plus compiled Main Graph state and durable workflow handoff/checkpoint identity,current Run/Plan/Action/Approval/Attempt/Verification facts and workflow handoff/checkpoint lineage as applicable,src/google_work_agent/adapters/langgraph/main/workflow.py,LangGraphWorkflowRuntime,validated public API input and current durable authority consumed by production Application/LangGraph owners,public API -> Application -> production-composed compiled Main LangGraph -> semantic owners -> terminal commit,short-UoW durable facts; approved external effect only after committed BeginExecutionAttempt; reads/writes occur outside DB write transactions,scenario-specific verification/recovery/cancel/reauth/restart branch executed through registered current targets,durable terminal or explicitly resumable current state is committed before projection,GET /api/v1/runs/{run_id} snapshot plus SSE/error projection,feature-owned Run/approval/recovery/settings/diagnostics projection consumes the versioned API truth,"tests/architecture/test_run_conversation_event_api_authority.py::test_route_endpoints__invoke_their__exact_canonical_handlers [STATIC] — asserts `_invokes_handler(path, endpoint, handler)`",1,NO,FINDING,X2-E2E-FND-001,7654b080;8367cb71;f4d13af0;08464473;787788e8;7b862827;4aed0a85;32295d97;09bf4501;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=SCENARIO; previous generic lineage template was not reused.
X2-E2E-FINAL-002,SCENARIO,"Read-backed Answer: Gmail, Tasks, and Calendar traverse InputRoutePlanV1 -> Retrieval -> ConnectorReadPort -> durable retrieval head -> terminal response with Action/Write 0.",A-FUNC-210,POST /api/v1/runs through the production FastAPI composition (or the scenario-specific authenticated control route),src/google_work_agent/api/routes/runs.py,start_run,typed public command/result plus compiled Main Graph state and durable workflow handoff/checkpoint identity,current Run/Plan/Action/Approval/Attempt/Verification facts and workflow handoff/checkpoint lineage as applicable,src/google_work_agent/adapters/langgraph/main/workflow.py,LangGraphWorkflowRuntime,validated public API input and current durable authority consumed by production Application/LangGraph owners,public API -> Application -> production-composed compiled Main LangGraph -> semantic owners -> terminal commit,short-UoW durable facts; approved external effect only after committed BeginExecutionAttempt; reads/writes occur outside DB write transactions,scenario-specific verification/recovery/cancel/reauth/restart branch executed through registered current targets,durable terminal or explicitly resumable current state is committed before projection,GET /api/v1/runs/{run_id} snapshot plus SSE/error projection,feature-owned Run/approval/recovery/settings/diagnostics projection consumes the versioned API truth,tests/e2e/test_langgraph_real_production.py::test_google_reads_reach__terminal_through_actual__retrieval_and_mcp [REAL_E2E] — asserts `snapshot['terminal_result_kind'] == 'SUCCESS'`,1,NO,FINDING,N/A — no substantive finding,f4d13af0;273cb849;08464473;787788e8;7b862827;4aed0a85;32295d97;09bf4501;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=SCENARIO; previous generic lineage template was not reused.
X2-E2E-FINAL-003,SCENARIO,Approved Write: reviewed plan approval claim begin dispatch verification and terminal UI form one reachable chain.,A-FUNC-044,POST /api/v1/runs through the production FastAPI composition (or the scenario-specific authenticated control route),src/google_work_agent/api/routes/runs.py,start_run,typed public command/result plus compiled Main Graph state and durable workflow handoff/checkpoint identity,current Run/Plan/Action/Approval/Attempt/Verification facts and workflow handoff/checkpoint lineage as applicable,src/google_work_agent/adapters/langgraph/main/workflow.py,LangGraphWorkflowRuntime,validated public API input and current durable authority consumed by production Application/LangGraph owners,public API -> Application -> production-composed compiled Main LangGraph -> semantic owners -> terminal commit,short-UoW durable facts; approved external effect only after committed BeginExecutionAttempt; reads/writes occur outside DB write transactions,scenario-specific verification/recovery/cancel/reauth/restart branch executed through registered current targets,durable terminal or explicitly resumable current state is committed before projection,GET /api/v1/runs/{run_id} snapshot plus SSE/error projection,feature-owned Run/approval/recovery/settings/diagnostics projection consumes the versioned API truth,tests/e2e/test_langgraph_real_production.py::test_approved_write_executes__claims_and_verifies__through_real_mcp [REAL_E2E] — asserts `completed['terminal_result_kind'] == 'SUCCESS'`,1,NO,FINDING,X2-E2E-FND-002,4684aa06;273cb849;08464473;3cf4cf62;4aed0a85;09bf4501;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=SCENARIO; previous generic lineage template was not reused.
X2-E2E-FINAL-004,SCENARIO,Partial approval: independently accepted/rejected Actions settle dependencies and project a partial terminal outcome.,A-FUNC-046,POST /api/v1/runs through the production FastAPI composition (or the scenario-specific authenticated control route),src/google_work_agent/api/routes/runs.py,start_run,typed public command/result plus compiled Main Graph state and durable workflow handoff/checkpoint identity,current Run/Plan/Action/Approval/Attempt/Verification facts and workflow handoff/checkpoint lineage as applicable,src/google_work_agent/adapters/langgraph/main/workflow.py,LangGraphWorkflowRuntime,validated public API input and current durable authority consumed by production Application/LangGraph owners,public API -> Application -> production-composed compiled Main LangGraph -> semantic owners -> terminal commit,short-UoW durable facts; approved external effect only after committed BeginExecutionAttempt; reads/writes occur outside DB write transactions,scenario-specific verification/recovery/cancel/reauth/restart branch executed through registered current targets,durable terminal or explicitly resumable current state is committed before projection,GET /api/v1/runs/{run_id} snapshot plus SSE/error projection,feature-owned Run/approval/recovery/settings/diagnostics projection consumes the versioned API truth,tests/e2e/test_langgraph_real_production.py::test_partial_approval__executes_only__the_approved_action [REAL_E2E] — asserts `completed['terminal_result_kind'] == 'PARTIAL'`,1,NO,FINDING,N/A — no substantive finding,4684aa06;27872661;3d6512a4;1edbc83b;4aed0a85;09bf4501;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=SCENARIO; previous generic lineage template was not reused.
X2-E2E-FINAL-005,SCENARIO,Rejection: user rejection revokes authority settles dependents and becomes visible without connector effect.,A-FUNC-042,POST /api/v1/runs through the production FastAPI composition (or the scenario-specific authenticated control route),src/google_work_agent/api/routes/runs.py,start_run,typed public command/result plus compiled Main Graph state and durable workflow handoff/checkpoint identity,current Run/Plan/Action/Approval/Attempt/Verification facts and workflow handoff/checkpoint lineage as applicable,src/google_work_agent/adapters/langgraph/main/workflow.py,LangGraphWorkflowRuntime,validated public API input and current durable authority consumed by production Application/LangGraph owners,public API -> Application -> production-composed compiled Main LangGraph -> semantic owners -> terminal commit,short-UoW durable facts; approved external effect only after committed BeginExecutionAttempt; reads/writes occur outside DB write transactions,scenario-specific verification/recovery/cancel/reauth/restart branch executed through registered current targets,durable terminal or explicitly resumable current state is committed before projection,GET /api/v1/runs/{run_id} snapshot plus SSE/error projection,feature-owned Run/approval/recovery/settings/diagnostics projection consumes the versioned API truth,tests/e2e/test_langgraph_real_production.py::test_rejection_finishes__without_external__write [REAL_E2E] — asserts `completed['terminal_result_kind'] == 'PARTIAL'`,1,NO,FINDING,N/A — no substantive finding,4684aa06;27872661;1edbc83b;4aed0a85;09bf4501;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,Rebuilt against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; taxonomy=SCENARIO; previous generic lineage template was not reused.
